Vl (V),Grad_0_I,Grad_1_I,Grad_2_I,Grad_3_I,Grad_4_I,Grad_5_I,Grad_6_I,Grad_7_I,Grad_8_I,Grad_9_I,Grad_10_I,Grad_11_I,Grad_12_I,Grad_13_I,Grad_14_I,Grad_15_I,Grad_16_I,Grad_17_I,Grad_18_I,Grad_19_I
2.32,0.16117293302380142,0.16121756992094188,0.1613625397642131,0.16164438551477592,0.1620575066309386,0.16254258458705312,0.1630159296253284,0.16340717164889662,0.1636760896078303,0.16380996736121944,0.16381366637108508,0.16370051728039392,0.16348644057618106,0.16318688523923883,0.1628155442456287,0.1623840087624718,0.16190185032950033,0.16137686202405205,0.16081533190924807,0.16022229655469114
2.36,0.16480816518043312,0.1648493501802839,0.16498560168926918,0.16525376589971508,0.1656503824943335,0.16611929297402406,0.1665795127532145,0.16696192560028827,0.16722619703990868,0.16735876930160684,0.16736350724546073,0.16725288643047573,0.1670421962470661,0.1667464591150239,0.16637909720324645,0.1659515401235666,0.165473271852289,0.1649520476902892,0.16439415181507883,0.1638046404293527
2.4,0.16844270136186795,0.16848147486873008,0.16860946797707188,0.16886451953283738,0.16924518091110655,0.16969833227460662,0.1701456271677701,0.17051921348696528,0.1707787031034642,0.17090976336150254,0.17091531223730635,0.17080699909843236,0.1705994955236914,0.17030740126771715,0.16994386664301844,0.16952015627180936,0.16904566203636157,0.16852809642826083,0.1679737344802231,0.1673876467047796
2.44,0.17207676285402795,0.1721139115265479,0.17223407479562286,0.1724765559094689,0.17284179295399288,0.17327958660709183,0.17371416203535628,0.17407893795907844,0.1743335272390292,0.17446288519938846,0.17446903079460277,0.17436281569588857,0.17415830727097623,0.17386968705979522,0.17350983305288362,0.1730898419982141,0.17261900966398278,0.17210500117732366,0.17155407761187952,0.17097131887012534
2.48,0.17571072353361258,0.1757466292895668,0.1758593617161108,0.1760897896087349,0.1764401156537345,0.17686294601837194,0.1772850116334867,0.17764100557816587,0.17789059162918738,0.17801807228980343,0.1780246135298633,0.17792029736806572,0.17771860080531449,0.17743329210751338,0.1770769770074483,0.17666058199746976,0.17619330318059917,0.17568275420504337,0.17513517778521942,0.1745556586746246
2.52,0.17934503315054062,0.17937959840956624,0.17948527137517964,0.17970413990345044,0.1800400515791571,0.1804483060995501,0.18085807505716944,0.18120532662743938,0.18144982109240704,0.1815752638711845,0.18158201219831138,0.1814794059878817,0.18128034589796307,0.18099819229282219,0.1806452791923993,0.18023236091290729,0.17976853077188149,0.179261347230377,0.17871703062805486,0.17814066638890336
2.56,0.18298004231430587,0.1830127897637988,0.1831117491791093,0.1833195304097543,0.1836415084554805,0.18403556763312962,0.1844332559461907,0.18477181493304684,0.18501114298128496,0.18513440089478056,0.1851411796757465,0.18504010414916783,0.184843512777005,0.18456436377277807,0.18421472042432654,0.18380516337341188,0.1833446804276327,0.18284077152698838,0.18229963097743962,0.18172634102893065
2.6,0.18661584511985324,0.18664617438862613,0.186738743047567,0.18693588877259087,0.18724439881702953,0.18762463626884301,0.18801046223166498,0.18834038769564868,0.1885744870850754,0.18869542597471037,0.18870206993621877,0.18860235515915397,0.18840807212813332,0.18813178298691574,0.18778528166681402,0.18737897402372827,0.186921739994792,0.18642101800986205,0.18588297301237855,0.18531268054779929
2.64,0.19025227157280758,0.1902797230734333,0.19036620319465392,0.19055314638355608,0.19084863969093777,0.19121542222548438,0.19158960590032323,0.19191096533168248,0.1921397855363713,0.19225828333921885,0.19226463802961344,0.19216612303034622,0.19197399509445395,0.19170042666295398,0.19135694404349407,0.19095377754934903,0.19049969722139248,0.19000207730788654,0.18946705036622533,0.1888996819998338
2.68,0.19388902493284302,0.19391340604698673,0.19399408194494802,0.1941712381279707,0.19445415230880908,0.19480784001638196,0.1951706027751418,0.19548347132372235,0.19570697272179705,0.1958229187831716,0.1958288400592339,0.19573137247190533,0.1955412532754688,0.19527027182113477,0.19492968884862505,0.1945295586969596,0.19407853979301887,0.193583939824662,0.19305185622182364,0.19248734168092202
2.72,0.19752583478169286,0.1975471927802614,0.19762233358212852,0.19779010215833553,0.19806086184362587,0.19840180819638098,0.19875337231103196,0.19905783207937724,0.1992759851965707,0.1993892796218143,0.19939463315945669,0.1992980688806149,0.1991098187253687,0.19884129577743587,0.1985034975556484,0.198106302291238,0.19765825536304504,0.19716659578942886,0.19663738339200412,0.19607565524843826
2.7600000000000002,0.20116252524226075,0.20118105191896873,0.2012509142276156,0.20140967969157533,0.20166869716947172,0.20199724912842068,0.20233783740442163,0.2026339767982017,0.2028467616027908,0.20295731464581324,0.2029619754735219,0.2028661783315162,0.20267966395074644,0.20241347614585067,0.20207835182408795,0.20168399324866146,0.2012388315777201,0.20075003529971647,0.20022362438766128,0.19966461782366562
