Vl (V),Grad_-19_I,Grad_-18_I,Grad_-17_I,Grad_-16_I,Grad_-15_I,Grad_-14_I,Grad_-13_I,Grad_-12_I,Grad_-11_I,Grad_-10_I,Grad_-9_I,Grad_-8_I,Grad_-7_I,Grad_-6_I,Grad_-5_I,Grad_-4_I,Grad_-3_I,Grad_-2_I,Grad_-1_I,Grad_0_I,Grad_0_I,Grad_1_I,Grad_2_I,Grad_3_I,Grad_4_I,Grad_5_I,Grad_6_I,Grad_7_I,Grad_8_I,Grad_9_I,Grad_10_I,Grad_11_I,Grad_12_I,Grad_13_I,Grad_14_I,Grad_15_I,Grad_16_I,Grad_17_I,Grad_18_I,Grad_19_I
0.6,0.057385525195051856,0.05603215615119404,0.054682189502494934,0.05333444847506062,0.0519869967342634,0.05063672431326277,0.049278684934408734,0.04790501215403057,0.04650310319681121,0.04505249711267837,0.0435193825832728,0.04184682959909891,0.03993794675685869,0.037631683790248935,0.034695105221614134,0.03094117718937871,0.02655680770329405,0.022066200744347134,0.017834985496492404,0.014621284990494367,0.014621284990494367,0.01462457076358741,0.014675055378040177,0.014853491968792515,0.015151713161501257,0.015484358301009115,0.01576046847209537,0.015917237157170184,0.0159224543549134,0.015766949423218785,0.015456190112766912,0.015003385361670242,0.014424671190602258,0.013736267696655131,0.012953089782768486,0.012088239376913723,0.011152952533085733,0.010156743788700642,0.009107610875116174,0.008012232974211268
0.62,0.05894322501163715,0.057599378489205544,0.05625897654262104,0.05492069299133612,0.053582374283234924,0.052240596187501626,0.05088995815167103,0.04952193576743835,0.04812296999419754,0.04667120691094587,0.04513081686217474,0.043442035321791896,0.04150444006796837,0.03915452259311017,0.03616519606714673,0.032376522044082715,0.028007383782724667,0.023573719239530912,0.019436511731996835,0.016263088355034098,0.016263088355034098,0.016264478780214083,0.016293736893655087,0.016421920395549985,0.016664024940057875,0.016954385459715088,0.017208921628578514,0.017363713627981635,0.017381675670542333,0.0172476600080562,0.0169618482082917,0.016533759951109853,0.01597749773150767,0.015308492847841422,0.014541621463904145,0.013690312828666881,0.012766259434922985,0.011779440751203766,0.010738282595707051,0.0096498543226192
0.64,0.060512728621866255,0.05917832664623661,0.057847350413778253,0.05651831090867925,0.05518882166041758,0.053855126283289284,0.05251135047182141,0.05114829249269538,0.049751421834568245,0.04829748968954227,0.04674868037763414,0.045042511353433526,0.043075351405479634,0.04068201442407396,0.037642637956142234,0.0338245826369446,0.029474820027027417,0.025099278116287326,0.021054583655358276,0.01781735210432296,0.01781735210432296,0.017817981041295134,0.017835819418635875,0.017929876337504945,0.01812571807259475,0.018372243089221887,0.01859213067445592,0.01872305643628722,0.01872792346053364,0.018590991886683183,0.018311170273006026,0.017896097378751512,0.017357767505092207,0.016709660735927934,0.015965073641809283,0.015136278433827746,0.014234189522265578,0.013268309533163564,0.0122468118429734,0.011176677147140032
0.66,0.062093484957453954,0.06076841152260522,0.059446682207114715,0.05812663235754141,0.05680562792855326,0.055479564140671254,0.054142075976591875,0.052783268750518184,0.05138763066261544,0.04993052366800961,0.04837218863920156,0.04664755450378437,0.044650115013919994,0.04221377299248095,0.039127120222440484,0.035284675764137546,0.030957771398463303,0.02664106289187756,0.022687307955211414,0.019953248320001886,0.019953248320001886,0.019953492603009347,0.019962810115382347,0.020023096735816866,0.020164861811653806,0.02035461926391196,0.02052531692448753,0.02061654913240274,0.020589427860585385,0.02042587112362379,0.020123111704153443,0.019687907227420597,0.019131894122410783,0.0184684234274201,0.017710705829267974,0.016870892585723326,0.015959729207424275,0.014986516760943007,0.013959216551165715,0.01288460707827543
0.68,0.06368495765070072,0.062369061812358746,0.06105636453831186,0.05974501347861806,0.058432113524079794,0.05711319702776822,0.055781393894625095,0.05442610457058608,0.05303083132592518,0.05156955953757776,0.05000063832478614,0.0482565484421769,0.0462282508034954,0.04374948295185965,0.04061837386210687,0.03675617032964975,0.032455051265189494,0.028197550191747717,0.02433292841546173,0.021330086207569602,0.021330086207569602,0.021330193589554996,0.021335698237533493,0.021379010599049224,0.02149288273231939,0.02165570337165925,0.0218095227247977,0.02189759263255555,0.02188071997460479,0.021738228172601265,0.02146380490117767,0.02106073375304298,0.020537853829339498,0.019906585948063056,0.019178994779383614,0.018366676395054113,0.01748021394283034,0.016528981153087333,0.01552113739512264,0.014463715810776835
0.7000000000000001,0.06528662558520522,0.06397972451872042,0.06267581198559165,0.061372836720943305,0.06006763032423217,0.05875534964668723,0.05742860776428255,0.05607609196469855,0.05468031883975487,0.05321391623637069,0.05163340117421436,0.049868955441138965,0.04780935409814258,0.04528888900456399,0.04211616422947667,0.03823848449226666,0.033965612315693505,0.02976744850725044,0.025990126100819237,0.02340716251020076,0.02340716251020076,0.02340720524398031,0.02341012371811997,0.02343785578362255,0.02351869412705803,0.023638622075407456,0.02374719981241363,0.023791071698405587,0.023732412256319484,0.02355163220279544,0.023243486285028803,0.022811986890050016,0.022266165060806108,0.021617147704207095,0.020876396130777214,0.020054772476597354,0.019162123045382815,0.01820715361484344,0.01719745481446576,0.016139595577812034
0.72,0.06689798334098838,0.06559986534414403,0.06430446137976595,0.06300951096707162,0.06171156151539761,0.06040538361709515,0.059083064358596116,0.057732573065188066,0.05633544545588296,0.054862976629275084,0.05326991798355346,0.051484308543778085,0.04939308625685482,0.04683178633966221,0.04362028490223634,0.03973108221612611,0.03548852809117965,0.03134965041567532,0.027657784421388183,0.025098910213245177,0.025098910213245177,0.025098927542064248,0.0251005060390995,0.025118740296340952,0.02517837119032472,0.02527261369788906,0.025359966974328966,0.025391787113779266,0.025330717558107813,0.025155141902050412,0.02485695269183745,0.0244375587215729,0.023904124847513357,0.02326668350041162,0.022536196620379305,0.021723406284158912,0.020838243365802284,0.019889587054988667,0.018885223677602425,0.01783190699399618
0.74,0.06851854154019003,0.06722896896352507,0.0659417719580559,0.06465447150158236,0.0633633212850781,0.06206269676778766,0.06074415241296549,0.05939493808136205,0.05799561760144881,0.05651618316891673,0.05490969277734123,0.053102204210602695,0.05097916616416061,0.04837801229456237,0.0451305525349789,0.04123346949354424,0.0370229759632197,0.0329431952147973,0.029334846431117344,0.026758122970169697,0.026758122970169697,0.026758130217601615,0.02675900717534686,0.026771178390683634,0.026815031025797013,0.026886822619558853,0.02695066266416466,0.026961802082880227,0.026884878848677934,0.02669911364981458,0.026396456658248753,0.02597776796543126,0.025449266583291132,0.02481988746524312,0.02409954342106155,0.023298090044062497,0.022424772593639043,0.02148797617146044,0.02049515346593643,0.019452848792446218
0.76,0.07014782709953866,0.06886653918907827,0.0675872253934886,0.0663071798390158,0.06502235435907137,0.06372672226506051,0.062411301193133,0.06106262312156025,0.05966029274506839,0.05817303360100976,0.05655228721744157,0.05472229547875178,0.052567362565125696,0.04992743912688883,0.046646802551347,0.04274519046782416,0.03856822199467615,0.0345472403076139,0.031020519701205836,0.028790510367008533,0.028790510367008533,0.02879051315916659,0.028790960545865624,0.028798422129222543,0.02882799500718653,0.028877293766195102,0.02891547879157598,0.028901464443600748,0.02880129743509655,0.0285943218877114,0.028272233844626276,0.027835694652540034,0.027290867189344117,0.02664671387130298,0.025913182060752975,0.025100123579814622,0.024216729259208248,0.02327128664535305,0.022271122662064095,0.021222642524152763
0.78,0.07178538339597869,0.07051209903565264,0.06924032571148375,0.06796712342669917,0.06668813540454403,0.0653969276048428,0.06408397893790177,0.06273510792321829,0.0613289762394141,0.059833076765350525,0.058197315291065116,0.056344285648369255,0.0541574872057343,0.051479967784075216,0.048168885550227455,0.04426582363396048,0.04012360783269739,0.0361610394094158,0.032714032276544805,0.030290679781796177,0.030290679781796177,0.030290680942479793,0.03029092724271938,0.030295851366994867,0.03031735707470638,0.030354658943895742,0.030382010718085713,0.03036261493762994,0.030264410341604805,0.03006655303315307,0.029759299351393844,0.02934139515969177,0.028817159106797798,0.02819406852003799,0.02748102600088814,0.026687237821454563,0.025821558169931664,0.024892152369401597,0.023906361006242716,0.02287068117034003
0.8,0.07343077035194531,0.07216519069493663,0.07090059910510166,0.06963381523763393,0.06836016831852201,0.06707281349359069,0.06576169120774289,0.06441191352817932,0.0630012181817204,0.061495908532958554,0.059844438306923285,0.05796792249636839,0.0557493887298818,0.05303552256235454,0.04969666432174443,0.04579497824432939,0.0416885395866991,0.037783925995346815,0.034414712028597125,0.03231588849272632,0.03231588849272632,0.032315888943596924,0.03231601506644532,0.03231899643012435,0.0323328355675622,0.03235526684965015,0.03236208124767409,0.03231852330127026,0.03219419015777042,0.031969685578168795,0.03163660592872548,0.031194807530587457,0.03064935126802395,0.030008057962534352,0.02927984342874899,0.02847370599194238,0.027598173973430073,0.026661045806972122,0.025669302599175815,0.02462911520924678
0.8200000000000001,0.07508356444661568,0.07382537542712866,0.07256759365992073,0.07130679326769354,0.07003798542020585,0.06875391264107004,0.06744397916735052,0.06609259993567707,0.06467661032664014,0.0631611679102774,0.06149336021686816,0.059592993006701483,0.05734294727839577,0.05459404655314222,0.0512300113849256,0.0473322910004028,0.04326247852616087,0.03941530063617314,0.036122016068224114,0.03401907569948579,0.03401907569948579,0.03401907587856605,0.03401914191661098,0.034020991586868964,0.034030221169547896,0.034044568705847794,0.034042939126436696,0.03399379713982318,0.03386829264779154,0.0336469073748802,0.03332013581862247,0.032886456360203355,0.0323497268606785,0.03171692131174139,0.030996465090188573,0.03019714117372023,0.029327441943345942,0.028395230346776212,0.027407597917603388,0.026370838659727197
0.84,0.07674335865955897,0.07549223337819713,0.07424087899930751,0.07298561995077513,0.07172114656421374,0.07043978848589526,0.06913041782693509,0.06777676376074063,0.06635478307940858,0.06482853333301,0.06314382327097567,0.061219318598026984,0.05893806973276586,0.05615549778225236,0.05276880697166556,0.04887742307319683,0.04484493337435071,0.0410546211391517,0.037835389694687256,0.035756275142442034,0.035756275142442034,0.03575627521427316,0.035756310018715584,0.03575744328515105,0.03576324062604536,0.035770331362349105,0.03575869917124438,0.03569867522676738,0.035563001474320045,0.03533325708323987,0.03500056883753986,0.03456362646029962,0.034026151982158165,0.033394751466365113,0.032677374683444504,0.03188232081082565,0.031017651360320662,0.030090878296122267,0.02910882592879117,0.028077596251145205
0.86,0.07840976235293719,0.07716536333085855,0.07592004586012613,0.07466988150466258,0.07340923819048523,0.07213003387296282,0.0708206142642317,0.06946403592144963,0.06803540259138786,0.06649771916499206,0.06479560400633759,0.06284675082374157,0.060534685545687736,0.05771984595542867,0.05431293739178664,0.050430057465353305,0.04643545395681875,0.04270139477352758,0.039554391418483326,0.03771234437689769,0.03771234437689769,0.037712344404444216,0.03771236189286106,0.03771301411576749,0.03771624136795294,0.037717511827742446,0.03769739007193172,0.03762742827925137,0.03748123650011513,0.03724078215191752,0.03689733150019863,0.03644967072204389,0.03590165803355603,0.0352600701048209,0.03453302539750082,0.03372895850388387,0.03285601835808317,0.03192175615010897,0.03093299528907756,0.029895807652633877
0.88,0.08008240109832182,0.07884438239680056,0.07760470560864069,0.0763591872196121,0.07510187232538582,0.07382426969957029,0.07251420584600772,0.07115407937455281,0.06971816797497644,0.06816847241136703,0.06644850956383495,0.06447516751550345,0.06213274310169428,0.05928706973176305,0.05586229372232525,0.051989896706384355,0.048033625972534015,0.0443551720020634,0.0412786107897173,0.0392973934412343,0.0392973934412343,0.03929739345231843,0.03929740265697907,0.03929779252615856,0.03929960737080326,0.039298092143990514,0.039275292243031806,0.03920479543812837,0.0390615772400324,0.038827956187549285,0.03849474079440071,0.038059814211367185,0.037526011461577906,0.0368991823734242,0.03618671974019204,0.035396555519538686,0.03453653368632026,0.03361405417040784,0.03263589768471018,0.03160816382288913
0.9,0.08176091645406633,0.08052892565759703,0.07929448970559988,0.0780531687005786,0.07679868554712505,0.07552214354542865,0.07421085846546625,0.07284658691514967,0.0714028086502631,0.06984056965024718,0.06810237432248607,0.06610446933900926,0.06373220655346433,0.06085715445452743,0.05741677077111673,0.053556660858549,0.049639066679054565,0.04601554132353848,0.043007655537104506,0.04128467951143473,0.04128467951143473,0.04128467951568316,0.041284684084813915,0.041284887137384166,0.04128540600097417,0.04128020437056677,0.04125068825191395,0.04117046205487423,0.04101489432924593,0.04076696162079981,0.040418308553660715,0.0399676871774608,0.03941868533152684,0.0387776998933995,0.038052447412767254,0.03725099241172228,0.036381172541619725,0.03545029425220466,0.03446499900383072,0.033431230272790366
0.92,0.08344496569868037,0.08221864576124241,0.08098904912907691,0.0797514790734381,0.07849933792724903,0.07722332829965478,0.07591026480915489,0.07454127905316232,0.07308908183186519,0.071513814182885,0.06975705683759711,0.06773457672983763,0.06533305308245098,0.06243009027648905,0.05897626627078197,0.05513008580273846,0.0512514213129828,0.047682124976850065,0.04474121354402112,0.04299246069412947,0.04299246069412947,0.04299246069579411,0.042992463017214815,0.042992570612666134,0.04299252103955091,0.042986263826705395,0.0429561762841812,0.042877125112859425,0.04272519862779105,0.04248332501387583,0.04214254510233844,0.04170078474882439,0.04116084910526828,0.040528537179657056,0.03981118730885939,0.039016677561574564,0.03815279929150058,0.03722690144474457,0.03624571601205212,0.0352152968512039
0.9400000000000001,0.08513422152576385,0.08391321248080577,0.08268805376287615,0.08145379216428977,0.08020351195893163,0.07892752079629264,0.07761214266486748,0.07623790197601593,0.07477677016101528,0.07318803339899416,0.07141243706649908,0.06936542717704602,0.06693527053610043,0.06400587062386462,0.06054068026452325,0.05670992177024878,0.05287036009763735,0.04935457528878269,0.04647896351360491,0.04478412878204452,0.04478412878204452,0.04478412878269549,0.044784129927402765,0.04478417267002994,0.0447836113420938,0.044775868716787556,0.0447432186391009,0.044660831982089304,0.04450524604489262,0.044259842986913475,0.04391605767486912,0.043472096153963496,0.04293089769178268,0.04229825550758473,0.04158139890067826,0.04078804044701075,0.03992579012413753,0.03900182702375893,0.038022739224597285,0.036994467398645176
0.96,0.08682837170551032,0.08561231224146547,0.08439119175785029,0.08315980166040893,0.08191091148129252,0.08063444046806795,0.07931623327972853,0.07793622560474284,0.07646567948517913,0.07486307635120887,0.07306841386413117,0.07099697282296927,0.06853885539768495,0.06558449094961495,0.06210991464995636,0.058295932086003525,0.054495575718414416,0.051032571540987684,0.0482206320216928,0.04668437650027811,0.04668437650027811,0.0466843765005277,0.046684377046979975,0.04668438523644015,0.04668356644747755,0.04667515691399996,0.04664150484318498,0.046557929652018215,0.04640096426730167,0.04615383579620256,0.04580779520344506,0.04536093961545589,0.04481621149490703,0.04417950228658693,0.0434581938685807,0.042660165717776144,0.04179318101129125,0.04086454384672291,0.03988093499457442,0.03884835763195593
0.98,0.08852711871758326,0.08731564762151028,0.08609816887277238,0.08486922026033782,0.08362126060802355,0.08234382802674825,0.08102229977591084,0.0796360417481717,0.07815563678496362,0.07653881153070329,0.07472490272983832,0.07262917834885918,0.07014381104871904,0.06716594773275744,0.06368387285158286,0.05988789209066627,0.05612678117110727,0.05271581726034943,0.049965975525784974,0.04833373494713671,0.04833373494713671,0.048333734947234475,0.04833373520559098,0.04833372694787909,0.048332834529064325,0.0483245438701477,0.0482919682169415,0.048211298581027455,0.04805958574835133,0.047820085009052424,0.04748368270910598,0.04704789084482279,0.046515006066167826,0.045890326950629313,0.0451807576053348,0.044393834591107295,0.04353710489717597,0.04261776095076486,0.04164245013120352,0.04061719610017081
1.0,0.09023017935990868,0.08902293683281917,0.08780870780089657,0.08658177881990532,0.08533430266737348,0.08405544417697525,0.0827301256295263,0.0813371623581406,0.07984648824633536,0.07821512483451945,0.07638183378649271,0.07426201911761657,0.0717501462877135,0.06875023768580676,0.06526245959653153,0.06148558821213984,0.05776370790909646,0.054404037845320635,0.05171474879981995,0.05028797069347456,0.05028797069347456,0.05028797069351301,0.050287970792117796,0.05028794831210908,0.05028690830187424,0.0502780668945269,0.05024420851444089,0.05016118042709685,0.05000575452432924,0.04976109057801421,0.04941821288310373,0.048974956022900536,0.04843402340958184,0.047801109449496296,0.04708344317468675,0.046288792707083797,0.04542484699943891,0.04449886764603716,0.04351751857582217,0.042486805651321825
1.02,0.09193728433768136,0.09073391318542712,0.08952254748763494,0.08829722550006358,0.08704979915966267,0.08576906836918481,0.08443951321693349,0.08303941788688088,0.0815380974744393,0.07989191771406894,0.07803914997313732,0.0758954795467322,0.07335787407272965,0.07033735713735977,0.0668455807718539,0.06308881716064314,0.05940610423194946,0.05609697848624195,0.05346675393305609,0.05200168003549885,0.05200168003549885,0.05200168003551365,0.0520016800736318,0.052001657484796855,0.05200069829171216,0.05199249661579738,0.051960716087105625,0.05188195591989763,0.051733213464706954,0.05149733165556977,0.05116467688252226,0.05073231925967949,0.05020226615669868,0.049579676867789864,0.04887142989703478,0.04808510824334563,0.04722834317337853,0.046308425556312996,0.04533210095545355,0.044305483266300245
1.04,0.09364817783633966,0.09244832454093144,0.09123944244436136,0.09001532492195656,0.08876752873746604,0.08748449759599569,0.08615028243118976,0.08474265574634071,0.08323034384426437,0.08156910549378257,0.07969680543283393,0.07752955168653625,0.07496701045868955,0.07192730156120938,0.06843314334500956,0.0646973852253703,0.061053733871014926,0.057794402328310554,0.0552217906095406,0.0538290294394425,0.0538290294394425,0.053829029439448395,0.053829029432397,0.05382900180660749,0.05382800252923189,0.0538197369877955,0.05378797921213048,0.05370940915052643,0.053561003823744756,0.05332554505865443,0.05299336625380762,0.05256154620228543,0.052032118408361215,0.05141025838826421,0.05070283786971159,0.049917411328973496,0.04906156844458647,0.04814255517095757,0.04716707622458964,0.04614121290024638
1.06,0.09536261708235222,0.0941659327586181,0.09295916206274593,0.09173585733352188,0.09048728621266168,0.08920154523563861,0.0878622693702577,0.086446738868245,0.0849231209823485,0.08324661584845473,0.08135476407811958,0.07916423398082276,0.07657757370360957,0.07352006522727156,0.07002505533216072,0.06631110765435609,0.06270637473769296,0.05949608884054861,0.05697967854850228,0.055688926357282106,0.055688926357282106,0.05568892635728461,0.055688926340391715,0.055688900286290866,0.05568796116158093,0.05568010312938071,0.05564956303238643,0.05557328364143896,0.055428108486622295,0.05519639243886647,0.05486795664912495,0.054439444697342534,0.05391260658236248,0.05329249054668425,0.052585964297022364,0.05180065786795777,0.05094427714612913,0.050024196628875486,0.04904724435649606,0.04801961063482425
1.08,0.09708037189492277,0.09588651313805166,0.09468148993346984,0.0934586177916785,0.0922088815939564,0.09092003994477599,0.08957532509773221,0.08815154436242208,0.0866163353731896,0.08492438742783505,0.08301299831738498,0.08079953018905453,0.07818958352092481,0.07511564095313267,0.0716212258015536,0.0679298081025052,0.06436381780771795,0.06120183236962254,0.05874026104690164,0.057389112391261,0.057389112391261,0.05738911239126153,0.057389112367381735,0.057389088096469774,0.05738822504810187,0.05738092749500277,0.05735221274188215,0.057279729901424714,0.05714060049334012,0.05691700966684397,0.05659831727698496,0.056180585294875934,0.055664986843371005,0.05505607119069255,0.05436031751498634,0.05358508280883059,0.05273790414429024,0.05182607243003377,0.05085639646380483,0.04983509237158367
1.1,0.09880122423190568,0.09760985386143979,0.09640622317282374,0.09518341536336303,0.09393213915760415,0.09263982460242187,0.09128931447576427,0.08985696227052029,0.08830990508351803,0.08660236861716752,0.08467148792637905,0.08243544845118521,0.07980306045782994,0.07671401993797522,0.07322156490163281,0.06955331813561214,0.06602586612061133,0.06291144084626904,0.06050337652916135,0.05931329514795425,0.05931329514795425,0.05931329514795375,0.05931329511792936,0.059313269885959655,0.05931240652385235,0.05930517722365511,0.05927673339078514,0.0592047343789741,0.05906609567006085,0.05884268849575702,0.05852360556272297,0.0581047732464617,0.05758736459645503,0.05697602385497673,0.0562773710303696,0.05549891119737418,0.05464831378158891,0.05373297649795332,0.052759788104585585,0.051735020937145076
1.12,0.10052496773246004,0.09933575543866754,0.0981331717600193,0.09691007234809507,0.09565689655342534,0.09436075530596938,0.09300411506936246,0.09156289441146137,0.0900037585973296,0.08828051642268603,0.08633021905031996,0.08407200047811404,0.08141802538195397,0.07831519166346443,0.07482598390554367,0.07118147678065177,0.06769233387779991,0.06462473462937164,0.062268891184718046,0.061036041677485095,0.061036041677485095,0.06103604167748461,0.06103604165431324,0.06103602081820038,0.06103527125521699,0.06102878281176591,0.06100265052251605,0.06093536335259758,0.06080411069501656,0.06059045498311911,0.06028281246623566,0.05987631112481856,0.05937138181501146,0.058772076957498934,0.05808460326880624,0.05731621859726233,0.05647447962264763,0.05556676953384228,0.05460002778376575,0.05358061616067995
1.1400000000000001,0.10225140725911855,0.10106403015764308,0.09986215788791394,0.09863842352433708,0.09738300394768423,0.09608270041969488,0.09471961612054719,0.09326925331463856,0.09169783375459814,0.08995879547144114,0.08798918332297886,0.08570920085249176,0.08303449906094258,0.07991914384840228,0.07643439526542012,0.07281413011464964,0.06936304562620108,0.06634154547081011,0.06403667244608098,0.06288446855382297,0.06288446855382297,0.06288446855382274,0.06288446852396477,0.0628844463975384,0.06288369543872444,0.06287730879938269,0.06285166816695378,0.06278553861467676,0.06265617402523531,0.062444995567281614,0.062140186798934766,0.061736648997219555,0.06123463597369447,0.06063807781850716,0.059953102921060805,0.05918692222329402,0.05834706739506742,0.057440912301591915,0.0564753987282013,0.05545689956467888
1.16,0.10398035844145892,0.10279450154222565,0.10159301532911534,0.10036831542142363,0.0991103232038947,0.09780553967545236,0.09643571759045703,0.09497596123650218,0.09339207678639687,0.09163717711547259,0.08964837709035414,0.0873470664262799,0.08465250182151457,0.08152586244610413,0.07804671267137367,0.07445113088607394,0.0710378355165204,0.06806171558260846,0.06580659607268599,0.0647159269627137,0.0647159269627137,0.06471592696271276,0.06471592693898441,0.0647159075158427,0.06471522509344617,0.0647093009742709,0.0646851468489566,0.06462208072849321,0.06449748487732569,0.0642924664605426,0.06399464319588911,0.06359830797956303,0.06310320121372488,0.0625128915114853,0.061833298483181615,0.061071549352869375,0.06023518118078949,0.059331629152599936,0.05836792633061523,0.057350548640919985
1.18,0.10571164722330074,0.10452700381962995,0.10332558881945528,0.10209960561835994,0.10083872710202404,0.09952916332503675,0.09815232926702058,0.0966829492560893,0.09508644143951256,0.09331563863075114,0.09130780072755854,0.08898561580292466,0.08627205327622608,0.08313533167517295,0.07966285111125362,0.07609233816400236,0.07271654662742548,0.06978509679910569,0.06757855503371903,0.06645646240886378,0.06645646240886378,0.06645646240886532,0.06645646238461429,0.0664564442167559,0.0664558134282237,0.06645030663478431,0.06642763219691203,0.0663678469070756,0.06624871549495717,0.06605126820441055,0.06576271032893449,0.06537676631315915,0.06489259431263096,0.06431325152742888,0.06364425436141614,0.06289244155930694,0.062065165825530455,0.06116976386893228,0.06021323612772361,0.05920207317648552
1.2,0.10744510941533886,0.10626138139920277,0.10505973346008687,0.10383216207053697,0.10256809859644944,0.1012534713432624,0.09986936993567068,0.0983901564448511,0.09678088818367298,0.09499416250201231,0.09296745803858045,0.09062486889346655,0.08789317210786224,0.08474753407590493,0.08128272692836425,0.07773761701135139,0.07439903034817814,0.07151154981975433,0.06935243819007654,0.06835377759075756,0.06835377759075756,0.06835377759075845,0.0683537775661813,0.06835375924463838,0.06835313609628976,0.06834774777505265,0.06832559263036285,0.06826704042715903,0.06814995195812959,0.06795518845031735,0.06766963230692644,0.06728666672904451,0.06680517662928709,0.06622804376319841,0.06556069998368236,0.0648099679536869,0.06398322848843635,0.06308787070861405,0.06213095778246392,0.06111904456351513
1.22,0.10918059025461521,0.10799748836369477,0.1067953141394603,0.10556586246499061,0.10429833011238487,0.10297837268029522,0.10158676661027394,0.10009752910613096,0.09847538349481277,0.0966727357852609,0.09462735572959753,0.09226484653705273,0.0895158759025746,0.08636245058587588,0.08290625787506124,0.07938683817923535,0.07608514581344569,0.07324094352396618,0.071128150966263,0.07008838725128731,0.07008838725128731,0.07008838725128634,0.07008838723208927,0.07008837185471892,0.070087826879897,0.07008298464054222,0.07006266973410892,0.07000813390337966,0.06989770982317114,0.06971216973711909,0.06943787570972311,0.06906748151476513,0.06859912396116823,0.06803503628004784,0.06738015332980288,0.06664095874320221,0.06582463361232428,0.06493847784097247,0.06398954606143203,0.06298443904091118
1.24,0.1109179439722991,0.10973518797452353,0.10853220497607241,0.10730059360448127,0.10602932288039818,0.10470378456190856,0.10330445382126088,0.10180502007981919,0.10016989920819336,0.09835134954016583,0.09628750294743223,0.09390557017756944,0.09114018102425234,0.08798006062939519,0.08453336316087488,0.08103987782016742,0.07777475938491574,0.07497315435181424,0.07290560133290303,0.07194692622205695,0.07194692622205695,0.07194692622205644,0.07194692619884059,0.07194690969389743,0.07194635630628954,0.0719415587789673,0.0719216112788438,0.07186815702363088,0.0717597950679221,0.07157731714052146,0.07130690030901547,0.07094091287338126,0.07047719440482596,0.06991772016365319,0.06926722589435028,0.06853205585233764,0.06771930375235759,0.0668362237179648,0.06588985601314704,0.06488680961777517
1.26,0.11265703337079395,0.11147435219176967,0.11027028878260137,0.10903625082065616,0.10776098630830655,0.10642963183581913,0.10502237295802835,0.10351258810754535,0.10186441193531925,0.10002999832538723,0.09794791087557794,0.09554706158902992,0.09276610252353135,0.08960034221648144,0.08616396349430464,0.08269661721822588,0.07946774417503157,0.07670806574037131,0.0746847006951966,0.07375919901632905,0.07375919901632905,0.0737591990163295,0.07375919899813646,0.0737591845309067,0.0737586814921592,0.07375424123741822,0.07373554147588195,0.07368489567966623,0.07358128981389644,0.07340546274931668,0.07314318302857495,0.07278623586353708,0.07233186586175717,0.07178154241058592,0.07113962626208165,0.0704122191442471,0.06960628528616958,0.06872903566740496,0.06778752767607929,0.06678842582308946
1.28,0.11439772941125903,0.11321486120984797,0.11200945655175644,0.11077273741599732,0.10949323738963646,0.108155846362193,0.10674047166256156,0.10522019725415808,0.10355890253917913,0.1017086797503072,0.09960859238104701,0.09718934264329485,0.0943936540758234,0.09122327204780062,0.08779798111784272,0.08435694253471876,0.08116397960877389,0.07844556761218571,0.07646537265618095,0.07553110175436024,0.07553110175436024,0.07553110175435893,0.07553110173494369,0.0755310876310495,0.07553060876048204,0.07552640551472747,0.07550866887894583,0.07546039271253996,0.07536106502572834,0.07519155162561789,0.07493739425881477,0.07458992904422604,0.07414586866574505,0.07360616961596629,0.07297475645551478,0.07225739434079062,0.07146081109597457,0.07059206993286353,0.06965815260685591,0.06866570296765882
1.3,0.11613991081226639,0.11495660300929905,0.11374960696426287,0.11250996413436155,0.11122600014758105,0.10988236644652798,0.10845870327110807,0.10692781638123389,0.10525335566250553,0.10338739407731343,0.1012695617060049,0.09883243511450537,0.09602284794355476,0.09284882562275068,0.08943533983609264,0.08602074456809516,0.08286335101989556,0.08018555590937751,0.0782475379958332,0.07740526098008339,0.07740526098008339,0.07740526098008359,0.07740526096136335,0.07740524693933074,0.0774047746221172,0.07740066451095168,0.07738338569898397,0.07733635023451796,0.07723936681686434,0.07707336386217234,0.07682369631621964,0.07648136725061827,0.07604271998596183,0.07550838047332722,0.07488201717716042,0.07416922052708914,0.07337661606160138,0.07251122198355128,0.07158001657986982,0.07058966812606768
1.32,0.11788346366035432,0.11669947292512603,0.11549064591878344,0.11424784865962055,0.11295920511317199,0.11160913631268939,0.11017702630094574,0.10863541866863112,0.10694775930424472,0.1050661438692165,0.10293083419887253,0.10047636051531639,0.09765369495843425,0.09447697734841207,0.09107596503707488,0.08768791852708151,0.08456574927841222,0.0819279321678859,0.08003112766020637,0.07915357368181505,0.07915357368181505,0.07915357368181436,0.07915357366630517,0.07915356149706021,0.07915313926414999,0.07914939503787416,0.07913342960995498,0.07908945587193546,0.07899787215390464,0.07883975800297668,0.078600193993282,0.07826963209125569,0.07784375673213764,0.0773225562414109,0.07670915806043449,0.07600873866909261,0.07522763738895744,0.07437269837224456,0.07345081594660717,0.07246864186740631
