Vl (V),Grad_0_I,Grad_1_I,Grad_2_I,Grad_3_I,Grad_4_I,Grad_5_I,Grad_6_I,Grad_7_I,Grad_8_I,Grad_9_I,Grad_10_I,Grad_11_I,Grad_12_I,Grad_13_I,Grad_14_I,Grad_15_I,Grad_16_I,Grad_17_I,Grad_18_I,Grad_19_I
0.4,0.00019857249823281557,0.0001819359782450769,0.00016577644192857148,0.0001501902375528371,0.00013528741015052798,0.0001211897380604915,0.00010802721494957935,9.593265558611936e-05,8.503416492894725e-05,7.544534055393175e-05,6.72533033247146e-05,6.050500647558814e-05,5.519281745149294e-05,5.124119616548588e-05,4.8497533386509074e-05,4.6731889090917666e-05,4.565188849994349e-05,4.493775656830011e-05,4.429131121004025e-05,4.346078542152668e-05
0.44,0.0006489687338375406,0.0006259833628061343,0.0006031767046113244,0.0005804953992086623,0.0005578742664364024,0.0005352346017510964,0.0005124824189668862,0.0004895067381624132,0.0004661780751731634,0.0004423473697981178,0.0004178456975650418,0.0003924852475289282,0.000366062217625569,0.00033836248989884896,0.0003091712699053209,0.00027828862062778545,0.0002455551403561623,0.0002108997016377217,0.00017444609413253833,0.0001367975291857694
0.48,0.0015016655891413448,0.001469459025684392,0.0014375909261107,0.001406089395788303,0.0013749872676660703,0.00134432316459687,0.0013141428407546004,0.0012845008850718345,0.0012554628974511426,0.0012271082869676367,0.0011995338949331172,0.0011728587208833375,0.0011472301341562078,0.0011228320938040963,0.001099896064656155,0.001078715426747254,0.0010596638924018987,0.0010432165308078096,0.0010299639518724347,0.0010205790089159198
0.52,0.0030917710606583122,0.003061044813096628,0.003030731015773805,0.0030008548795344924,0.0029714449489155323,0.002942533913385988,0.002914159686800555,0.002886366855493619,0.002859208634313164,0.0028327495228291605,0.002807068924430973,0.002782266081446324,0.002758466788071402,0.0027358324569505964,0.002714572192789805,0.002694958443668084,0.002677346170018631,0.002662192957253793,0.0026500682114662115,0.002641605441105823
0.56,0.005411877100221414,0.005393552827374046,0.0053759499309060255,0.005359080221345184,0.005342951851607294,0.005327568175573369,0.005312926381992204,0.00529901590617117,0.00528581666295693,0.005273297218654731,0.005261413143235323,0.005250105974869981,0.005239303494879581,0.00522892232748334,0.005218874141465852,0.0052090767072345105,0.00519947045647981,0.005190040268055818,0.005180844039879641,0.0051720653876708815
0.6,0.008218273175828126,0.00821003728186039,0.008202372308975268,0.008195269544009783,0.008188719112355707,0.008182710118622382,0.008177230749661944,0.008172268263188258,0.008167808747009083,0.008163836494404275,0.008160332815904253,0.008157274126963276,0.008154629264386724,0.00815235625778279,0.008150399274042949,0.008148687142753137,0.008147135492989972,0.0081456542317318,0.008144158961357723,0.008142576673143623
0.64,0.011308989527091569,0.011306226915809126,0.011303753408110379,0.01130154957194562,0.011299595478697272,0.011297870949158474,0.011296355875238969,0.01129503063037789,0.01129387657064032,0.01129287660368715,0.011292015759184424,0.011291281631199171,0.011290664492035937,0.011290156830277025,0.011289752101962421,0.011289442675488983,0.011289217349093116,0.011289059420446257,0.011288947021587573,0.011288857852142668
0.68,0.0145492029863017,0.014548445017849135,0.014547792289986214,0.014547233397150697,0.014546757548366354,0.014546354609959735,0.014546015128503342,0.014545730338352878,0.014545492164654074,0.014545293239764667,0.014545126955479007,0.014544987569747859,0.01454487036798213,0.01454477184153405,0.014544689796066023,0.014544623264891069,0.014544572115581772,0.014544536322838825,0.014544514999819217,0.014544505425540189
0.72,0.017874553215876623,0.017874373106615556,0.01787422352085785,0.01787409997027421,0.01787399847058071,0.017873915522103812,0.017873848081567376,0.017873793524875774,0.017873749601201517,0.017873714380149976,0.017873686196529095,0.017873663601083844,0.01787364532900254,0.017873630297921154,0.017873617639545175,0.017873606752241825,0.01787359734208255,0.0178735894132946,0.017873583191055656,0.017873578986128368
0.76,0.0212557847013406,0.02125574604026812,0.02125571500444635,0.02125569021206716,0.02125567049532228,0.021255654877501803,0.021255642550621713,0.021255632853949085,0.021255625253465596,0.02125561932194924,0.021255614719156473,0.021255611171819105,0.021255608454097297,0.02125560637069443,0.021255604746317384,0.021255603425038357,0.02125560227983929,0.021255601226442232,0.0212556002308066,0.02125559930522599
0.8,0.024677804999580624,0.024677797280287146,0.024677791278483054,0.024677786632243136,0.024677783048752715,0.024677780293161096,0.024677778178695094,0.02467777655810481,0.02467777531644712,0.024677774365118484,0.024677773636920076,0.02467777308180521,0.024677772662888016,0.024677772352403295,0.024677772127687223,0.02467777196781503,0.024677771851938157,0.024677771760091664,0.02467777167596015,0.02467777158907376
0.84,0.028131374404570433,0.028131372943518647,0.028131371841155724,0.028131371012447216,0.0281313703913258,0.02813136992686189,0.028131369580061797,0.028131369321235968,0.028131369127879582,0.02813136898301323,0.028131368873928173,0.028131368791270657,0.0281313687283726,0.028131368680702942,0.02813136864530769,0.028131368620162606,0.028131368603491386,0.028131368593239166,0.028131368586947376,0.028131368582178896
0.88,0.031610139342687346,0.03161013907729478,0.03161013888268989,0.03161013874037996,0.03161013863651884,0.03161013856081658,0.03161013850567624,0.03161013846551782,0.031610138436254674,0.031610138414892866,0.03161013839923073,0.03161013838764288,0.0316101383789352,0.031610138372256576,0.03161013836704307,0.0316101383629657,0.03161013835985402,0.031610138357590536,0.03161013835599615,0.031610138354737805
0.92,0.03510944822487011,0.03510944817820488,0.035109448144914256,0.035109448121206165,0.03510944810433614,0.03510944809233125,0.035109448083781344,0.035109448077683944,0.03510944807332924,0.03510944807021564,0.035109448067987215,0.03510944806638793,0.035109448065228664,0.035109448064365396,0.0351094480636866,0.03510944806310712,0.03510944806256287,0.03510944806200024,0.03510944806135729,0.035109448060537785
0.96,0.038625770400014955,0.038625770392021565,0.03862577038646897,0.038625770382614784,0.03862577037993881,0.03862577037807845,0.03862577037678202,0.03862577037587547,0.03862577037523895,0.03862577037479003,0.0386257703744721,0.03862577037424583,0.03862577037408275,0.038625770373960144,0.038625770373856574,0.03862577037374837,0.03862577037360609,0.03862577037338935,0.038625770373039436,0.038625770372467
1.0,0.04215635917357353,0.042156359172233454,0.04215635917132635,0.0421563591707121,0.04215635917029567,0.04215635917001266,0.04215635916981965,0.04215635916968735,0.04215635916959605,0.04215635916953238,0.04215635916948709,0.04215635916945358,0.04215635916942648,0.04215635916940035,0.04215635916936797,0.042156359169318106,0.04215635916923244,0.04215635916908084,0.042156359168814925,0.04215635916835827
1.04,0.045699036813282135,0.045699036813061505,0.045699036812915865,0.0456990368128196,0.045699036812755806,0.04569903681271336,0.04569903681268501,0.04569903681266593,0.04569903681265294,0.04569903681264385,0.045699036812637005,0.04569903681263085,0.045699036812623606,0.04569903681261241,0.04569903681259247,0.04569903681255531,0.0456990368124863,0.04569903681236068,0.04569903681213779,0.0456990368117526
1.08,0.049252049937653225,0.04925204993761745,0.04925204993759439,0.04925204993757953,0.049252049937569896,0.049252049937563595,0.049252049937559474,0.049252049937556726,0.049252049937554825,0.049252049937553326,0.049252049937551855,0.04925204993754967,0.0492520499375457,0.0492520499375378,0.049252049937522024,0.04925204993749128,0.04925204993743312,0.04925204993732644,0.0492520499371364,0.04925204993680714
1.12,0.052813968759279205,0.052813968759273515,0.052813968759269914,0.05281396875926761,0.052813968759266174,0.05281396875926528,0.052813968759264654,0.05281396875926424,0.052813968759263925,0.0528139687592635,0.05281396875926282,0.0528139687592614,0.05281396875925831,0.05281396875925181,0.052813968759238515,0.05281396875921239,0.05281396875916274,0.05281396875907137,0.05281396875890812,0.05281396875862468
1.16,0.05638361484740542,0.056383614847404506,0.056383614847403965,0.05638361484740362,0.05638361484740337,0.056383614847403264,0.056383614847403174,0.05638361484740309,0.05638361484740297,0.056383614847402765,0.05638361484740223,0.05638361484740108,0.05638361484739848,0.056383614847392946,0.056383614847381594,0.056383614847359154,0.05638361484731647,0.056383614847237674,0.0563836148470966,0.05638361484685103
1.2,0.05996000798418076,0.05996000798418065,0.05996000798418055,0.05996000798418051,0.05996000798418048,0.059960007984180434,0.05996000798418044,0.059960007984180365,0.05996000798418032,0.05996000798418015,0.05996000798417975,0.059960007984178734,0.059960007984176514,0.05996000798417178,0.059960007984162005,0.05996000798414265,0.05996000798410569,0.059960007984037306,0.05996000798391471,0.05996000798370091
1.24,0.06354232612389617,0.06354232612389614,0.06354232612389613,0.06354232612389611,0.06354232612389611,0.06354232612389608,0.0635423261238961,0.06354232612389611,0.06354232612389603,0.06354232612389586,0.06354232612389553,0.06354232612389467,0.06354232612389277,0.06354232612388863,0.06354232612388017,0.0635423261238634,0.06354232612383127,0.06354232612377167,0.06354232612366462,0.06354232612347754
1.28,0.06712987457138687,0.06712987457138687,0.06712987457138687,0.06712987457138686,0.06712987457138686,0.06712987457138687,0.06712987457138686,0.06712987457138685,0.06712987457138682,0.06712987457138667,0.06712987457138635,0.06712987457138567,0.06712987457138399,0.06712987457138042,0.06712987457137304,0.06712987457135842,0.06712987457133036,0.0671298745712782,0.06712987457118436,0.06712987457101993
1.32,0.07072206183026322,0.07072206183026314,0.07072206183026312,0.07072206183026317,0.07072206183026314,0.0707220618302632,0.07072206183026314,0.07072206183026311,0.07072206183026303,0.07072206183026294,0.0707220618302627,0.07072206183026207,0.07072206183026061,0.07072206183025753,0.07072206183025109,0.07072206183023831,0.07072206183021366,0.07072206183016783,0.07072206183008517,0.07072206182994019
1.36,0.07431838043132863,0.07431838043132862,0.07431838043132862,0.0743183804313286,0.07431838043132863,0.07431838043132863,0.07431838043132862,0.07431838043132862,0.07431838043132855,0.07431838043132849,0.07431838043132824,0.07431838043132769,0.07431838043132642,0.07431838043132372,0.07431838043131808,0.07431838043130684,0.07431838043128518,0.07431838043124478,0.07431838043117177,0.0743183804310435
1.4000000000000001,0.07791839160644896,0.07791839160644898,0.07791839160644895,0.07791839160644898,0.07791839160644895,0.07791839160644898,0.07791839160644896,0.07791839160644896,0.07791839160644895,0.07791839160644885,0.07791839160644864,0.07791839160644815,0.07791839160644705,0.0779183916064447,0.07791839160643971,0.07791839160642981,0.07791839160641072,0.077918391606375,0.07791839160631031,0.07791839160619643
1.44,0.08152171302609022,0.08152171302609021,0.08152171302609024,0.08152171302609025,0.0815217130260902,0.08152171302609021,0.08152171302609021,0.08152171302609022,0.08152171302609018,0.08152171302609008,0.08152171302608993,0.0815217130260895,0.08152171302608852,0.08152171302608643,0.08152171302608208,0.0815217130260733,0.0815217130260564,0.08152171302602473,0.08152171302596728,0.08152171302586594
1.48,0.08512800903608925,0.08512800903608929,0.08512800903608929,0.08512800903608927,0.08512800903608927,0.0851280090360893,0.08512800903608929,0.08512800903608925,0.08512800903608923,0.08512800903608922,0.08512800903608904,0.08512800903608865,0.0851280090360878,0.08512800903608594,0.08512800903608209,0.08512800903607434,0.08512800903605933,0.08512800903603115,0.08512800903598002,0.08512800903588956
1.52,0.08873698295667107,0.0887369829566711,0.08873698295667107,0.08873698295667107,0.08873698295667107,0.08873698295667111,0.08873698295667105,0.08873698295667107,0.08873698295667107,0.088736982956671,0.08873698295667087,0.08873698295667051,0.08873698295666979,0.08873698295666818,0.08873698295666474,0.08873698295665783,0.08873698295664448,0.08873698295661941,0.08873698295657372,0.08873698295649284
1.56,0.09234837107762461,0.09234837107762461,0.0923483710776246,0.09234837107762464,0.09234837107762464,0.0923483710776246,0.09234837107762461,0.09234837107762461,0.09234837107762461,0.09234837107762457,0.09234837107762445,0.09234837107762416,0.09234837107762348,0.09234837107762202,0.09234837107761897,0.09234837107761283,0.09234837107760094,0.09234837107757851,0.09234837107753767,0.0923483710774652
1.6,0.09596193802281858,0.09596193802281858,0.09596193802281856,0.09596193802281856,0.09596193802281858,0.09596193802281858,0.09596193802281858,0.09596193802281855,0.09596193802281855,0.0959619380228185,0.09596193802281838,0.09596193802281816,0.09596193802281758,0.09596193802281626,0.09596193802281354,0.09596193802280809,0.09596193802279748,0.0959619380227774,0.09596193802274074,0.09596193802267569
1.6400000000000001,0.09957747318320706,0.099577473183207,0.09957747318320702,0.09957747318320706,0.09957747318320703,0.09957747318320706,0.09957747318320702,0.09957747318320703,0.099577473183207,0.09957747318320696,0.09957747318320688,0.09957747318320667,0.09957747318320614,0.099577473183205,0.09957747318320256,0.09957747318319765,0.09957747318318814,0.09957747318317015,0.09957747318313727,0.09957747318307873
1.68,0.10319478794266605,0.10319478794266604,0.10319478794266605,0.10319478794266607,0.10319478794266607,0.10319478794266605,0.10319478794266607,0.10319478794266604,0.10319478794266604,0.103194787942666,0.1031947879426659,0.1031947879426657,0.10319478794266523,0.1031947879426642,0.10319478794266207,0.10319478794265768,0.10319478794264916,0.10319478794263298,0.1031947879426034,0.10319478794255066
1.72,0.10681371345263108,0.1068137134526311,0.10681371345263105,0.10681371345263106,0.10681371345263108,0.10681371345263109,0.10681371345263108,0.10681371345263106,0.10681371345263106,0.10681371345263102,0.10681371345263095,0.10681371345263074,0.10681371345263035,0.10681371345262945,0.10681371345262748,0.10681371345262355,0.1068137134526159,0.10681371345260132,0.10681371345257466,0.10681371345252703
1.76,0.11043409875209247,0.11043409875209245,0.11043409875209245,0.1104340987520925,0.11043409875209245,0.1104340987520925,0.11043409875209248,0.11043409875209247,0.11043409875209245,0.11043409875209244,0.11043409875209234,0.1104340987520922,0.11043409875209184,0.11043409875209104,0.11043409875208929,0.11043409875208574,0.11043409875207884,0.11043409875206571,0.11043409875204163,0.11043409875199856
1.8,0.11405580907776303,0.114055809077763,0.11405580907776301,0.11405580907776297,0.114055809077763,0.11405580907776298,0.114055809077763,0.114055809077763,0.114055809077763,0.114055809077763,0.11405580907776294,0.11405580907776278,0.11405580907776243,0.11405580907776172,0.11405580907776014,0.11405580907775698,0.11405580907775073,0.11405580907773893,0.11405580907771712,0.11405580907767815
1.84,0.11767872426119992,0.11767872426119994,0.11767872426119994,0.11767872426119994,0.11767872426119988,0.11767872426119991,0.11767872426119994,0.11767872426119994,0.11767872426119988,0.11767872426119991,0.11767872426119984,0.11767872426119973,0.11767872426119941,0.11767872426119876,0.11767872426119734,0.11767872426119448,0.11767872426118886,0.11767872426117816,0.11767872426115847,0.11767872426112314
1.8800000000000001,0.12130273716004747,0.12130273716004746,0.1213027371600475,0.12130273716004747,0.1213027371600475,0.12130273716004747,0.12130273716004752,0.1213027371600475,0.12130273716004748,0.12130273716004747,0.12130273716004741,0.12130273716004732,0.12130273716004703,0.12130273716004644,0.12130273716004517,0.12130273716004254,0.12130273716003749,0.12130273716002782,0.12130273716000992,0.12130273715997789
1.92,0.12492775211400726,0.12492775211400729,0.12492775211400725,0.12492775211400728,0.12492775211400728,0.12492775211400728,0.12492775211400728,0.12492775211400732,0.12492775211400725,0.12492775211400722,0.12492775211400722,0.12492775211400708,0.12492775211400688,0.12492775211400631,0.12492775211400518,0.12492775211400284,0.12492775211399826,0.12492775211398946,0.12492775211397322,0.12492775211394411
1.96,0.12855368344834156,0.12855368344834162,0.1285536834483416,0.12855368344834156,0.1285536834483416,0.12855368344834156,0.12855368344834162,0.12855368344834162,0.12855368344834156,0.12855368344834156,0.12855368344834148,0.12855368344834145,0.1285536834483412,0.12855368344834073,0.12855368344833967,0.12855368344833762,0.1285536834483334,0.1285536834483254,0.12855368344831072,0.12855368344828427
2.0,0.13218045406618797,0.132180454066188,0.132180454066188,0.13218045406618795,0.13218045406618797,0.132180454066188,0.132180454066188,0.13218045406618797,0.13218045406618795,0.13218045406618795,0.13218045406618792,0.13218045406618784,0.13218045406618764,0.1321804540661872,0.13218045406618628,0.13218045406618437,0.13218045406618056,0.13218045406617335,0.13218045406615994,0.13218045406613588
2.04,0.13580799417540196,0.13580799417540199,0.13580799417540196,0.13580799417540193,0.13580799417540199,0.13580799417540196,0.135807994175402,0.13580799417540196,0.13580799417540196,0.13580799417540193,0.1358079941754019,0.13580799417540185,0.13580799417540168,0.13580799417540126,0.1358079941754004,0.13580799417539868,0.1358079941753953,0.13580799417538872,0.13580799417537653,0.13580799417535455
2.08,0.1394362401878251,0.13943624018782508,0.13943624018782513,0.1394362401878251,0.13943624018782508,0.13943624018782513,0.13943624018782513,0.13943624018782513,0.13943624018782508,0.13943624018782508,0.13943624018782502,0.13943624018782497,0.1394362401878248,0.13943624018782447,0.13943624018782372,0.13943624018782208,0.139436240187819,0.13943624018781306,0.13943624018780196,0.1394362401877819
2.12,0.14306513381222913,0.14306513381222913,0.14306513381222913,0.1430651338122291,0.14306513381222913,0.14306513381222907,0.1430651338122291,0.14306513381222907,0.14306513381222907,0.1430651338122291,0.14306513381222907,0.143065133812229,0.14306513381222885,0.14306513381222855,0.14306513381222782,0.1430651338122264,0.1430651338122236,0.14306513381221814,0.14306513381220803,0.14306513381218977
2.16,0.14669462134108702,0.14669462134108704,0.14669462134108702,0.14669462134108702,0.14669462134108702,0.14669462134108707,0.14669462134108704,0.14669462134108702,0.14669462134108702,0.14669462134108702,0.14669462134108696,0.14669462134108693,0.14669462134108677,0.14669462134108655,0.14669462134108588,0.14669462134108457,0.14669462134108205,0.14669462134107708,0.14669462134106787,0.14669462134105116
2.2,0.15032465311030357,0.15032465311030363,0.15032465311030363,0.15032465311030366,0.15032465311030366,0.15032465311030363,0.15032465311030363,0.15032465311030366,0.15032465311030363,0.15032465311030366,0.15032465311030363,0.15032465311030357,0.15032465311030346,0.15032465311030319,0.15032465311030263,0.15032465311030144,0.15032465311029908,0.15032465311029458,0.1503246531102862,0.1503246531102709
2.24,0.15395518309404055,0.15395518309404058,0.15395518309404058,0.1539551830940406,0.15395518309404058,0.15395518309404052,0.15395518309404055,0.15395518309404055,0.15395518309404055,0.15395518309404055,0.15395518309404047,0.1539551830940405,0.15395518309404038,0.1539551830940401,0.15395518309403963,0.15395518309403855,0.1539551830940364,0.1539551830940323,0.15395518309402462,0.15395518309401068
2.2800000000000002,0.15758616858657126,0.15758616858657123,0.1575861685865712,0.15758616858657126,0.15758616858657126,0.15758616858657123,0.15758616858657123,0.15758616858657132,0.15758616858657132,0.15758616858657126,0.1575861685865712,0.1575861685865712,0.1575861685865711,0.15758616858657087,0.15758616858657037,0.1575861685865694,0.1575861685865675,0.1575861685865637,0.15758616858655672,0.15758616858654395
2.32,0.16121756992098735,0.16121756992098735,0.16121756992098737,0.16121756992098737,0.1612175699209874,0.16121756992098735,0.16121756992098735,0.16121756992098735,0.16121756992098737,0.16121756992098735,0.16121756992098735,0.16121756992098737,0.1612175699209872,0.16121756992098704,0.16121756992098657,0.16121756992098563,0.16121756992098393,0.16121756992098052,0.16121756992097416,0.16121756992096253
2.36,0.16484935018032543,0.16484935018032548,0.16484935018032548,0.16484935018032548,0.16484935018032548,0.1648493501803255,0.1648493501803255,0.16484935018032554,0.16484935018032545,0.16484935018032545,0.16484935018032545,0.16484935018032543,0.16484935018032537,0.16484935018032515,0.16484935018032476,0.16484935018032398,0.16484935018032243,0.1648493501803193,0.16484935018031344,0.16484935018030272
2.4,0.16848147486876808,0.16848147486876808,0.16848147486876808,0.16848147486876805,0.16848147486876808,0.16848147486876808,0.16848147486876808,0.16848147486876808,0.16848147486876808,0.16848147486876805,0.16848147486876808,0.16848147486876802,0.16848147486876797,0.16848147486876777,0.16848147486876747,0.1684814748687667,0.16848147486876525,0.16848147486876242,0.16848147486875711,0.16848147486874737
2.44,0.17211391152658256,0.1721139115265826,0.17211391152658256,0.17211391152658267,0.17211391152658262,0.17211391152658262,0.17211391152658262,0.1721139115265826,0.1721139115265826,0.17211391152658265,0.1721139115265826,0.17211391152658256,0.17211391152658245,0.1721139115265823,0.17211391152658206,0.17211391152658137,0.17211391152658012,0.17211391152657746,0.17211391152657257,0.1721139115265637
2.48,0.17574662928959855,0.17574662928959853,0.1757466292895985,0.17574662928959855,0.17574662928959855,0.17574662928959855,0.17574662928959855,0.1757466292895986,0.17574662928959853,0.17574662928959853,0.17574662928959855,0.17574662928959847,0.17574662928959844,0.17574662928959828,0.17574662928959794,0.17574662928959742,0.17574662928959622,0.17574662928959384,0.1757466292895894,0.1757466292895813
2.52,0.17937959840959516,0.17937959840959522,0.17937959840959525,0.17937959840959516,0.17937959840959516,0.1793795984095952,0.17937959840959522,0.17937959840959522,0.17937959840959516,0.17937959840959516,0.17937959840959528,0.17937959840959522,0.1793795984095951,0.179379598409595,0.1793795984095947,0.17937959840959422,0.17937959840959317,0.17937959840959092,0.17937959840958695,0.1793795984095795
2.56,0.18301278976382526,0.1830127897638252,0.18301278976382523,0.1830127897638253,0.1830127897638253,0.1830127897638253,0.1830127897638253,0.1830127897638252,0.18301278976382526,0.18301278976382523,0.18301278976382523,0.1830127897638252,0.18301278976382515,0.18301278976382507,0.18301278976382485,0.18301278976382435,0.18301278976382337,0.1830127897638214,0.1830127897638177,0.1830127897638109
2.6,0.18664617438865017,0.18664617438865022,0.18664617438865022,0.18664617438865017,0.18664617438865017,0.18664617438865017,0.18664617438865017,0.18664617438865017,0.18664617438865022,0.1866461743886502,0.18664617438865017,0.18664617438865017,0.1866461743886501,0.18664617438865003,0.18664617438864978,0.18664617438864933,0.18664617438864847,0.18664617438864667,0.18664617438864334,0.1866461743886372
2.64,0.19027972307345511,0.19027972307345514,0.19027972307345511,0.1902797230734551,0.19027972307345517,0.19027972307345514,0.19027972307345511,0.19027972307345514,0.19027972307345514,0.19027972307345514,0.19027972307345511,0.1902797230734551,0.1902797230734551,0.19027972307345492,0.19027972307345475,0.19027972307345437,0.19027972307345353,0.19027972307345198,0.1902797230734489,0.19027972307344332
2.68,0.19391340604700652,0.19391340604700652,0.19391340604700652,0.1939134060470066,0.19391340604700658,0.19391340604700655,0.19391340604700652,0.19391340604700658,0.19391340604700652,0.19391340604700658,0.19391340604700655,0.19391340604700655,0.19391340604700646,0.1939134060470064,0.19391340604700624,0.19391340604700585,0.19391340604700516,0.19391340604700372,0.19391340604700094,0.19391340604699592
2.72,0.19754719278027938,0.19754719278027935,0.19754719278027935,0.1975471927802793,0.1975471927802793,0.19754719278027935,0.19754719278027938,0.19754719278027935,0.19754719278027938,0.19754719278027938,0.1975471927802793,0.19754719278027932,0.19754719278027932,0.19754719278027927,0.19754719278027905,0.1975471927802787,0.19754719278027813,0.19754719278027683,0.19754719278027433,0.19754719278026972
2.7600000000000002,0.20118105191898492,0.20118105191898494,0.2011810519189849,0.20118105191898492,0.2011810519189849,0.201181051918985,0.20118105191898494,0.20118105191898492,0.20118105191898494,0.20118105191898492,0.20118105191898494,0.20118105191898494,0.2011810519189849,0.20118105191898483,0.20118105191898467,0.20118105191898444,0.20118105191898383,0.20118105191898264,0.20118105191898036,0.20118105191897628
