Vl (V),Grad_-19_I,Grad_-18_I,Grad_-17_I,Grad_-16_I,Grad_-15_I,Grad_-14_I,Grad_-13_I,Grad_-12_I,Grad_-11_I,Grad_-10_I,Grad_-9_I,Grad_-8_I,Grad_-7_I,Grad_-6_I,Grad_-5_I,Grad_-4_I,Grad_-3_I,Grad_-2_I,Grad_-1_I,Grad_0_I,Grad_0_I,Grad_1_I,Grad_2_I,Grad_3_I,Grad_4_I,Grad_5_I,Grad_6_I,Grad_7_I,Grad_8_I,Grad_9_I,Grad_10_I,Grad_11_I,Grad_12_I,Grad_13_I,Grad_14_I,Grad_15_I,Grad_16_I,Grad_17_I,Grad_18_I,Grad_19_I
0.6,0.05415082915375682,0.05275649828443313,0.051361006189156864,0.04996220503852808,0.04855684792288468,0.04714000720913405,0.04570413976660911,0.04423755021547459,0.04272180544066224,0.041127295060985065,0.03940553569005067,0.03747614453495593,0.0352074906054891,0.03240225736305058,0.02884821402836625,0.024538824624136417,0.019834698745376883,0.015082407053080256,0.010404779062131428,0.0058020451378938435,0.0058020451378938435,0.005967778521564174,0.006444756312546818,0.007104462154068419,0.007831115239891035,0.008531947499718105,0.009134982139710958,0.009596034043153375,0.009893003461881163,0.010018084025498206,0.009973294492710586,0.009767844460655003,0.009415562938930522,0.00893235480065489,0.008334228748089274,0.007636105212821315,0.006851265655329749,0.005991202620539117,0.005065669543618629,0.004082799809684174
0.62,0.05567051892256418,0.05428433223140849,0.052896873029396725,0.051505799926149745,0.05010758471631549,0.048696890727388746,0.04726557798498038,0.04580107585283045,0.044283662001888886,0.04268182907176654,0.040944354337262547,0.03898717593904213,0.03667489324720964,0.03381068814476279,0.030197937098195096,0.02586211600119518,0.021172904201616192,0.016461913854914894,0.011868386202017502,0.008159555218704201,0.008159555218704201,0.008226303481215844,0.008509332905094159,0.009005698041235424,0.009618063234464465,0.01024508535023193,0.010803998267213647,0.011239957409008412,0.011522333486227299,0.011637753902294695,0.011585209364042302,0.011372586070821849,0.011013373980148287,0.010523617708611727,0.00991962200334667,0.00921658313681857,0.008427970318398523,0.007565377800845807,0.006638615218852256,0.005655885798779538
0.64,0.05720289032342164,0.05582483207092613,0.0544453322981846,0.05306184180788967,0.051670534057198375,0.05026564344900649,0.048838411038838375,0.0473753687510878,0.04585548879536425,0.044245371869532375,0.04249112124175991,0.04050522008186602,0.03814910729356084,0.03522777217978319,0.031561596861720914,0.027206458452062522,0.022538111126117824,0.017874894020470388,0.013372287991551232,0.009193885943915028,0.009193885943915028,0.009229924238425181,0.009445587221270986,0.009888002485069842,0.010468861155527445,0.01108426294412476,0.011648705136577425,0.012105195109842292,0.012421250793034286,0.01258121027189854,0.012580938689628346,0.012424711891623523,0.01212263844376356,0.011688140551654376,0.011135819906644686,0.010479983851778351,0.009733817360327631,0.00890902841080427,0.008015779986680207,0.007062767408046511
0.66,0.05874737676690141,0.05737738917070108,0.05600573065936944,0.05462963044933125,0.05324494750868761,0.05184546897328437,0.050421797340755976,0.0489595489630903,0.047436380678586965,0.0458170160587012,0.04404496441828053,0.0420294979793254,0.03962951707175738,0.03665305876271569,0.032938590362797296,0.02857048449793021,0.023927864239843687,0.019317061162950757,0.01490883900602458,0.01135744987026321,0.01135744987026321,0.011373511335230228,0.011503604007868156,0.011822295504924253,0.01228478611973443,0.012803639893720287,0.013294013971027915,0.013693421038590857,0.013963857303718167,0.014086577873375175,0.014056501988198826,0.013877822177780889,0.013560474642645533,0.01311729924025325,0.012561977054451608,0.011907744800019424,0.011166729492499868,0.010349694052492779,0.009466016277380947,0.008523780351608723
0.68,0.0603034248212435,0.05894141106241235,0.05757743461556315,0.05620848993774314,0.05483010640222512,0.053435607237744,0.052014939471305394,0.05055278985696159,0.04902549615845015,0.0473959288823046,0.045605096788930134,0.043559321841018295,0.04111559288569409,0.03808615444961486,0.03432833696182598,0.029952900316633047,0.025339938223391093,0.020784762226806367,0.016471802718971307,0.013087104029795597,0.013087104029795597,0.013093949082201945,0.013171289184662779,0.013408151830653267,0.013795688272755994,0.01426018995658201,0.01471859601840802,0.015105648280914328,0.015379045277110414,0.0155154040325981,0.015505231611040284,0.015348996568422967,0.015053927376382142,0.014631230043375711,0.014093842685857871,0.013454866346695165,0.012726635562322269,0.011920272342208233,0.011045549272698855,0.010110923600068392
0.7000000000000001,0.06187049494198778,0.06051632217442689,0.05915983120957982,0.0577977692984545,0.056425322286748264,0.05503533467785135,0.053617083871668525,0.052154317090969966,0.05062205530940732,0.048981348654090415,0.04717081064795891,0.04509408718924468,0.042606881119875824,0.03952671452442099,0.03573027974272193,0.03135249408182926,0.02677233830892529,0.0222749275001932,0.018056700219139,0.014430989224082801,0.014430989224082801,0.01443433466350993,0.014485538940405114,0.014672544041688988,0.015006572781516087,0.015426467304426051,0.01585340058613547,0.016222125221868472,0.016489093093129664,0.01662962500715528,0.016632898451147352,0.01649776227036803,0.016229525483506944,0.01583740261297345,0.015332526315642414,0.014726535882146768,0.014030690423520108,0.01325538963881125,0.012409970661563323,0.011502671414305629
0.72,0.06344806208978895,0.06210156442975398,0.06075232856414407,0.05939684291835954,0.05802993715055499,0.05664396412391785,0.055227520241828365,0.05376340727607632,0.05222533739223721,0.050572580963033104,0.048741472070439204,0.046633265244590834,0.044102995122397015,0.04097443569422626,0.03714388675898918,0.032768140225594974,0.0282232914530433,0.023784997938360197,0.01966051344929981,0.016715699580749685,0.016715699580749685,0.016717015198379308,0.016744143355220443,0.016866151611576997,0.01711404953185957,0.01745019800043844,0.017806599951614176,0.01811914472102857,0.018341299758587292,0.018444909506597797,0.018416652149851657,0.01825400975749672,0.017961700455891,0.017548723400776702,0.017026100270017146,0.016405331528252142,0.01569747103318468,0.014912655684102485,0.01405992771475967,0.01314722406842291
0.74,0.06503561624177014,0.06369659771700383,0.06235435627087012,0.06100511079221094,0.05964332343789145,0.05826084446590128,0.05684558068656273,0.0553793863827942,0.05383467824669588,0.052168994739264,0.050316515361322,0.04817639565839854,0.04560360687768339,0.0424290498548635,0.03856865193787993,0.034198800318517214,0.029691230996699094,0.025312844690527518,0.02128055042935157,0.018084451710708386,0.018084451710708386,0.01808504250422845,0.018101473699012986,0.018191918098016298,0.018397927672181107,0.01869600261395692,0.019025909389318862,0.019326186277376877,0.01955008592402146,0.019667651834656866,0.01966283991391355,0.019530019989616003,0.01927092460078935,0.01889208213386189,0.018402728815787195,0.017813243357440917,0.017134093730447685,0.01637521123072857,0.01554567458990647,0.014653594833004963
0.76,0.06663266280211433,0.06530090024238973,0.06396536563981708,0.06262199860739352,0.06126488388196813,0.05988536011571759,0.05847063864899814,0.057001627944332334,0.055449467523117114,0.05377001825724987,0.05189543762187672,0.04972307964762266,0.04710843945700396,0.043890318778374376,0.04000409555380399,0.03564352128997923,0.031174777441450904,0.026856691596831253,0.022914875017475855,0.020004821110860938,0.020004821110860938,0.020005072076452253,0.02001435427491767,0.02007605363065505,0.020233025596375735,0.020474909689700577,0.020751475122884944,0.021005052073774292,0.021189120045094774,0.02127306832150422,0.021240489366200016,0.021085715219144624,0.02081042597817237,0.020420845694048426,0.01992562635197482,0.019334380944412283,0.01865675481994626,0.017901896288658632,0.017078196285491613,0.01619319489938613
0.78,0.06823872291785904,0.06691396877099035,0.06558482982093625,0.06424695768273908,0.06289405117546244,0.061516930295257455,0.060102107668719984,0.0586295511031377,0.05706914581011366,0.05537513513982255,0.05347779349341347,0.051272973567102746,0.04861726021863693,0.04535802958828876,0.04144976425121988,0.037101431683948916,0.03267271752244652,0.028415046228891145,0.02456199117882316,0.021899199463853755,0.021899199463853755,0.02189930028677682,0.02190426212843955,0.02194473052680454,0.022061843464574085,0.02225687154171485,0.022490570481439667,0.02271073803758668,0.022871912224325525,0.02294214221543902,0.022902731260596096,0.022745646408515487,0.02247059813418871,0.02208241321317902,0.021588894046956512,0.020999225203305855,0.020322897875694884,0.019569058405209755,0.018746164141987428,0.01786184042537123
0.8,0.06985333370599434,0.06853531876562116,0.06721224380875562,0.0658794647765584,0.06453028749874082,0.06315500817671685,0.06173943999858049,0.06026261854313758,0.05869320170779946,0.05698388041535878,0.05506319012321874,0.052825782937734114,0.05012987471867754,0.04683199090490004,0.04290523064517161,0.03857173657881803,0.03418398323874829,0.029986642039125662,0.02622043738019001,0.02333001228901902,0.02333001228901902,0.02333005689369685,0.023332966697748814,0.02336170859797076,0.02345473186581453,0.0236199516494181,0.0238258318102303,0.02402488334668656,0.024173563590980822,0.024240152837670212,0.024205257263188222,0.024059603337233035,0.023801361178693192,0.023433740132358008,0.022963041610874764,0.022397192019185455,0.02174471649842951,0.021014077654971628,0.020213289152299363,0.019349719685947852
0.8200000000000001,0.07147604839804758,0.07016448443164226,0.06884712434134464,0.06751902177864011,0.06617308392510421,0.06479907990003986,0.06338212511134012,0.061900334345155655,0.06032116888883852,0.05859583667030054,0.0566512823848717,0.05438125693586866,0.05164612128672913,0.048312029559147845,0.04437009255757825,0.04005371170928866,0.0357076319904317,0.03157039197532884,0.027889168570390043,0.025485501372384475,0.025485501372384475,0.02548551884226797,0.02548701997906808,0.025505014283563644,0.025570743636571157,0.025696050159186738,0.025857585937029044,0.026013411432151544,0.026122080800456082,0.02615208170913675,0.026083716992429947,0.02590752497793577,0.025621695171768877,0.025229544519281097,0.024737441681731143,0.024153273867664086,0.023485413906663737,0.02274208538732963,0.02193101242596386,0.021059256254819365
0.84,0.07310643640839753,0.07180101867592394,0.07048900970449584,0.06916515530032435,0.06782195972129743,0.0664486634904616,0.06502968812425554,0.06354224179845194,0.061952623182808655,0.06021063033014143,0.05824176837426636,0.05593918333907,0.0531658662170804,0.04979798778916429,0.045843971962875166,0.041546697227384716,0.0372428285224342,0.03316535218123168,0.02956722907502007,0.027037331883637366,0.027037331883637366,0.027037339200601182,0.027038168101598814,0.027050244878828827,0.027099988956908284,0.0272019730576964,0.0273396092017579,0.027476595048105817,0.02757444841437543,0.027602304455046,0.02753956547925808,0.02737503562500809,0.02710491237690651,0.026730667823584058,0.026257193301151793,0.025691328835112208,0.025040790933676112,0.024313452917543135,0.023516903543244566,0.02265820593123958
0.86,0.07474408333243901,0.07344449298802071,0.07213745945150389,0.07081741617615389,0.06947646156022524,0.06810330769724043,0.06668168816687545,0.0651879211967976,0.06358717971327893,0.06182792809403005,0.05983438519365401,0.0574993839156466,0.054688999524721914,0.05128972084743682,0.04732651372113662,0.04305009143889697,0.038788829015080316,0.034770694146109615,0.031253713954683,0.02885964749850817,0.02885964749850817,0.028859650513008074,0.028860098761936834,0.02886797850937628,0.028904274533066168,0.02898348348718701,0.029093336500771307,0.029201712978343074,0.029272571605174248,0.029276198671725727,0.02919257671826741,0.02901086641909036,0.02872744023046565,0.02834372035708143,0.02786432229985882,0.027295641532040633,0.026644863515219122,0.02591931860434979,0.02512609230956001,0.024271811879396036
0.88,0.07638859088076289,0.07509449725150719,0.07379205404868942,0.07247537888983363,0.07113616266179162,0.0697625907727159,0.06833771671427177,0.06683698764356497,0.0652244901113798,0.06344743354122481,0.06142890502869658,0.05906171023978879,0.056215431215943794,0.05278709495853287,0.048817384173675954,0.04456334475846478,0.04034496739699838,0.03638568357836591,0.03294796585557779,0.030794590037382684,0.030794590037382684,0.0307945912233888,0.03079482234383857,0.030799741041691645,0.030825232914140865,0.030884823890510036,0.030970208367015188,0.031053912130775064,0.031102830540263745,0.031088332788097965,0.03099027514373216,0.0307971336411226,0.03050448256522197,0.03011306736058167,0.029627026764566175,0.029052466323182313,0.028396417860553306,0.02766614074095367,0.02686869065719414,0.026010679824484604
0.9,0.07803957675522957,0.07675063949293992,0.0754523944562151,0.07413864093639308,0.07280066187641682,0.07142611920902264,0.0699973959053378,0.068489088886282,0.0668642398246472,0.06506888392171312,0.06302513151758114,0.06062603991022876,0.05774508802486619,0.05428998557742034,0.05031626966804579,0.04608595404562537,0.04191064378026854,0.03800966427964906,0.03464930334234692,0.03231249493135591,0.03231249493135591,0.03231249542941763,0.03231262260161809,0.0323158884205371,0.032334807732406365,0.03238198189872714,0.03245196280471007,0.032521178497780065,0.03255945543172944,0.032539673028616115,0.032442028341420695,0.032254545843131234,0.03197188745327035,0.03159369089503677,0.031122989625209343,0.030564913386964866,0.029925709128851646,0.029212053631818544,0.02843060298169633,0.027587719547269976
0.92,0.0796966744727608,0.07841254557583888,0.07711810165326378,0.07580682213173282,0.0744695827245259,0.07309352644782224,0.07166037686306298,0.0701439031977299,0.06850614553550297,0.06669204713833121,0.06462289640658417,0.062192273147852264,0.05927791056961744,0.05579827590670666,0.05182287506865007,0.04761745741769771,0.04348531481497101,0.039642045792061466,0.03635714449841584,0.034369652222245806,0.034369652222245806,0.0343696524165573,0.03436971720476248,0.034371718711671585,0.034384625203049406,0.034418566558122844,0.034469096303715474,0.03451510796831504,0.03452844636609851,0.03448319790084817,0.03436028457425778,0.034148290881098345,0.033842391615509906,0.03344267217656859,0.032952495429036,0.032377171856364004,0.031722984911955895,0.03099653191725494,0.03020431042472723,0.029352479877669507
0.9400000000000001,0.08135953314243421,0.08007985884655161,0.07878881611612781,0.0774795638798099,0.07614257240415137,0.07476447157679664,0.07332633803131822,0.07180113731734644,0.07014995269982159,0.06831671892343881,0.06622205648297949,0.0637603297462913,0.06081385088470025,0.05731185563782004,0.05333692229748409,0.04915742958357917,0.04506848571284291,0.04128229381424307,0.03807102504519265,0.03602666326531713,0.03602666326531713,0.03602666334391733,0.036026697583449695,0.03602797116704602,0.03603712581016803,0.03606270046178231,0.03610168414879506,0.036136048534207016,0.03614036783507663,0.0360902540920699,0.03596696117331341,0.035758563201211596,0.03545928568113775,0.03506815608402179,0.034587584896465594,0.03402213783772064,0.03337758061287085,0.032660192078749685,0.03187630451375608,0.031032018631612982
0.96,0.08302781720119118,0.08175223973860318,0.08046419725712964,0.07915652840689398,0.07781930077745669,0.07643863802479697,0.07499498354035739,0.07346052446398704,0.07179543321273396,0.06994272020994696,0.067822490773501,0.06533014634902595,0.062352870289187304,0.058830619886493435,0.05485814893809625,0.0507054777043852,0.04665970368047566,0.0429299225835372,0.03979044730266539,0.037809571599284095,0.037809571599284095,0.03780957163098675,0.03780958964564618,0.037810392439928564,0.03781675786521564,0.037835306358896606,0.037863140600865465,0.03788380678265858,0.03787359458166373,0.03780940433532515,0.03767334918485754,0.03745405713210627,0.037146074150774144,0.036748541049685224,0.03626379935501177,0.03569620612364908,0.03505123279341163,0.03433483007884299,0.03355300802021167,0.032711576059320846
0.98,0.0847012061132903,0.083429365341766,0.08214392283180488,0.08083739797156318,0.0794994593459902,0.07811573226610972,0.07666604161123972,0.07512182242834087,0.07344238320584558,0.07156989469357591,0.06942409799476204,0.0669016740266374,0.06389493755358035,0.06035446829719386,0.05638630692546895,0.052261237760592466,0.048258552517013324,0.04458448875184203,0.04151502629988359,0.03974503009565865,0.03974503009565865,0.03974503010800242,0.03974503924603624,0.039745526301298906,0.03974977151093052,0.039762561723408696,0.03978086994824542,0.03978960756756003,0.0397666486459709,0.03968997899363383,0.03954221866739503,0.03931211083320081,0.0389941335424588,0.03858731863299161,0.038093925434052794,0.03751827132972163,0.03686582032140144,0.03614253058273895,0.03535441999983978,0.03450729764591314
1.0,0.08637939403838556,0.08511092894153721,0.08382768832114616,0.08252187405811603,0.08118276022312701,0.07979548254263674,0.07833926300743976,0.07678481175117365,0.07509062097777497,0.07319810658119318,0.07102679424086245,0.06847487612852618,0.06544002733128143,0.06188330429450475,0.05792116133558796,0.05382437138876388,0.049864648158588765,0.0462455863522814,0.04324440334219949,0.04133352256524897,0.04133352256524897,0.04133352257027291,0.04133352741741621,0.04133383575711993,0.04133678047506767,0.0413459568299125,0.04135851717570294,0.04136092678498181,0.041332911317623906,0.04125382515368535,0.041106943502420244,0.04088103635712334,0.040570174053164904,0.0401727461044802,0.03969029863387734,0.03912647798632515,0.03848618259277018,0.037774934027721745,0.036998439557619014,0.03616230638509818
1.02,0.08806208947268132,0.08679663953452138,0.08551520629507296,0.0842096765606008,0.08286893511133214,0.0814776376115581,0.0800144195401578,0.0784492939915836,0.07673998505772706,0.074827238518341,0.07263051089268456,0.07004972638437551,0.06698811882373416,0.0634170344622362,0.059462489281188295,0.05539456314194847,0.05147763498404315,0.047912842573819975,0.04497822068522744,0.043321349843681974,0.043321349843681974,0.04332134984563308,0.04332135229436459,0.04332153664057499,0.043323422530676364,0.043329160131847164,0.04333507125774182,0.04332776308231413,0.04328755678304791,0.0431944504688439,0.04303231787901888,0.04279050820657194,0.04246365823832978,0.04205067678901093,0.041553536218447734,0.040976186281692396,0.04032370146614125,0.039601667721520406,0.03881577096322715,0.037971538946177955
1.04,0.08974901486757393,0.08848622132465253,0.08720620576300388,0.08590054296351536,0.08455773429069983,0.08316196552469844,0.08169130263245211,0.08011509008776718,0.07839033240032578,0.07645718968789456,0.07423519273320922,0.07162620723191163,0.06853919465116268,0.06495556803325406,0.061010078914520406,0.05697151812439117,0.053097182728870054,0.04958591419475456,0.046716206771872014,0.045040956019791974,0.045040956019791974,0.04504095602056543,0.045040957283188535,0.04504106964825401,0.045042300933540315,0.045045949502893534,0.04504822844643621,0.04503666760557596,0.044992868660863355,0.04489781759256317,0.0447358309612882,0.04449620157463113,0.04417318371225723,0.043765163158704955,0.04327359078500684,0.042701979376749154,0.042055082703718334,0.041338279848680076,0.04055714400785206,0.0397171595133178
1.06,0.09143990622965667,0.09017941320485034,0.08890043151638585,0.08759422752482209,0.08624892562441025,0.08484825244469449,0.08336972194578905,0.08178203881127262,0.08004153670847812,0.07808787407096471,0.07584079625323153,0.07320430834888966,0.07009323990360382,0.06649881647493613,0.06256372853383871,0.05855495995157509,0.054722983883982085,0.05126448451169148,0.04845807378976684,0.046810188608201075,0.046810188608201075,0.04681018860850831,0.046810189259931655,0.04681025690242731,0.04681102420908171,0.04681299852050234,0.046811907382046346,0.04679549293133312,0.046745980960221464,0.046645031312187786,0.046477516641715406,0.046233134302161874,0.04590639791731445,0.045495818736880696,0.04500285542064644,0.04443093580196709,0.04378466705899273,0.04306925101814833,0.042290078440624546,0.041452463644191376
1.08,0.09313451270589314,0.0918759682283323,0.0905976434680803,0.08929050046606402,0.08794229358573465,0.08653630150195395,0.08504950407157227,0.0834499953145867,0.08169348688015944,0.07971921886056654,0.07744728813221448,0.07478402536874704,0.07165024134948642,0.06804669315675999,0.06412324578748109,0.06014462898953081,0.056354751481492854,0.052948260673392145,0.05020356983601301,0.048733182238440184,0.048733182238440184,0.04873318223855855,0.048733182565398096,0.04873322169344892,0.04873366146536955,0.04873437403853065,0.04873061025397113,0.04871014304752463,0.04865553640813144,0.04854880430313369,0.04837506311374339,0.04812415151926158,0.04779067431420776,0.047373226567679394,0.046873361701769325,0.046294612019923784,0.045641688507519255,0.04491988501979375,0.04413466502622174,0.043291393234755574
1.1,0.09483259615737631,0.09357565307340027,0.09229761599249484,0.09098914717381447,0.0896376383106371,0.08822593169555966,0.08673049128912384,0.08511882977094314,0.08334608557401972,0.08135116301838348,0.07905464387954961,0.07636535876085701,0.07321018678133226,0.06959911308798178,0.06568844696766235,0.06174028083158374,0.05799221719096499,0.05463697136300139,0.0519524841425455,0.05037608760071573,0.05037608760071573,0.050376087600763765,0.05037608776974277,0.05037611088026605,0.0503763599007904,0.050376378516029025,0.05037139055779943,0.050349711929108476,0.050294737153054686,0.050189201218773065,0.050018615934437384,0.049772861986053143,0.04944630951898914,0.04903715299070106,0.048546482839607295,0.047977383748728106,0.04733418187428343,0.04662187001352589,0.04584569635648981,0.04501088689513517
1.12,0.09653393072469754,0.09527824750508262,0.09400013727020731,0.09268996741604293,0.09133477467908269,0.08991697684034189,0.08841254039065172,0.0867884261041752,0.08499924788837189,0.08298365596483273,0.08066284662219783,0.07794831285787543,0.07477306448039377,0.07115599271465657,0.0672591563852065,0.06334168497565701,0.05963512966660028,0.05633036475106201,0.05370458937715687,0.0523154975218133,0.0523154975218133,0.05231549752183217,0.052315497606150986,0.0523155100977177,0.05231560678532734,0.052314927687424496,0.052308206276646556,0.05228344495692423,0.052223933825999054,0.05211245076240213,0.05193466482444315,0.051680715206620015,0.05134530504382457,0.050926990518869446,0.05042720299512188,0.04984930989509075,0.04919784360559109,0.048477925631587176,0.047694865658300126,0.046853899319631125
1.1400000000000001,0.09823830238798321,0.09698354383684456,0.09570500864025222,0.09439277457641915,0.09303353142764073,0.09160928456174275,0.0900955215730971,0.08845868080611372,0.08665290014755536,0.08461665639274446,0.08227188602541732,0.07953289501411831,0.07633886278398525,0.07271724976644009,0.06883520581618563,0.06494862367026177,0.06128325309928903,0.05802820669144365,0.05545970587993703,0.05407328677410337,0.05407328677410337,0.05407328677411141,0.054073286816681825,0.054073293553572224,0.05407331265846849,0.05407234373757664,0.05406514779492021,0.05404006532925113,0.053980860385085094,0.05387067554173826,0.053695309443494287,0.0534447993751085,0.053113589879574596,0.05269991298543754,0.05220488504040748,0.0516316135873295,0.05098444486141112,0.05026838688319217,0.04948869664470614,0.0486506022073146
1.16,0.099945508524069,0.09869134639503152,0.09741204396279711,0.09609739490914032,0.09473375029532495,0.09330271533915659,0.0917793173960208,0.09012950183828072,0.08830697878954835,0.08625013119525943,0.0838817573341267,0.0811191148803419,0.07790756974110023,0.07428280314469875,0.07041643401166829,0.06656089090209716,0.06293636593778915,0.05973027912534051,0.057217657645458275,0.05584050676025794,0.05584050676025794,0.055840506760260616,0.05584050678157069,0.05584050991691078,0.05584047207478224,0.055839248445776465,0.05583149256742174,0.055805611010065675,0.055745562536442236,0.05563470515445208,0.05545901068426144,0.05520863139439744,0.05487807085395627,0.05446556918135732,0.05397220621223635,0.05340101794253345,0.0527562566149971,0.05204282712214345,0.0512658856931234,0.050430570179350674
1.18,0.10165535746327073,0.10040147098852541,0.09912106899462675,0.09780366681626161,0.09643528520410133,0.09499714159832795,0.0934638218042256,0.09180080761433562,0.08996142934856999,0.08788405449879103,0.08549246052329548,0.08270698378166894,0.07947917284356112,0.07585257284448524,0.0720026862622793,0.06817829150255769,0.06459425975121706,0.06143637865432246,0.058978272400581476,0.05774785717204624,0.05774785717204624,0.05774785717204664,0.05774785718242137,0.05774785823837897,0.05774778618264033,0.05774640430808485,0.057738274539967535,0.057711765317844055,0.057650810377210135,0.05753871100549696,0.05736135507635632,0.05710881853685244,0.05677556897373538,0.05635986499318251,0.05586285466504451,0.0552876758902469,0.05463869738743252,0.053920938713405274,0.05313965781402358,0.05230007554569578
1.2,0.10336766804775087,0.10211374438571448,0.10083192077934251,0.09951144014927046,0.09813800147498536,0.09669244685248488,0.09514893921342629,0.09347252605942877,0.09161620552637659,0.08951840679236708,0.08710399954666205,0.084296514186642,0.08105365882146494,0.07742647990387674,0.07359381401000081,0.06980064035428783,0.06625673821104018,0.06314631527281302,0.060741412938416825,0.05943210450761255,0.05943210450761255,0.05943210450761258,0.05943210451271609,0.05943210459704003,0.05943202279172438,0.05943065468240757,0.05942278211497823,0.059397204143050275,0.05933832489045848,0.05922977284293114,0.0590575362797935,0.05881157442542241,0.05848608079772631,0.05807895608606538,0.05759097220295534,0.05702492056661819,0.05638488136245098,0.055675654876649286,0.05490234813122992,0.05407009118205314
1.22,0.1050822691935012,0.10382800380067489,0.102544447054098,0.10122057553610957,0.09984177508036358,0.09838852489173835,0.09683458365673481,0.09514459374254741,0.09327126834612193,0.09115317414507654,0.08871638167380594,0.08588771925659955,0.08263101349299819,0.07900444637503798,0.07518967450043063,0.07142776168223011,0.06792361617527057,0.06485991123242121,0.06250693077212081,0.061337541793629324,0.061337541793629324,0.06133754179363039,0.061337541795893624,0.06133754108871968,0.06133744339401837,0.06133599044302216,0.06132788217050131,0.06130181967760926,0.06124208114409157,0.06113215619107855,0.060957927732259096,0.06070932451455911,0.06038059597116208,0.05996976723301836,0.05947777047236405,0.05890756071078428,0.0582633617310961,0.05755008542612705,0.05677291587103074,0.055937029049336846
1.24,0.10679899945749813,0.105544096390116,0.10425850567408701,0.10293094373454051,0.10154649193257322,0.1000852790197784,0.09852067798988379,0.09681695507762321,0.09492658538281545,0.09278834750387782,0.09032961690658607,0.08748061246565383,0.08421122165998468,0.08058639531217185,0.07679013046956754,0.0730594884164047,0.06959471886100538,0.06657700002075205,0.0642746987145615,0.06311900608826049,0.06311900608826049,0.0631190060882588,0.06311900608927687,0.06311900522690685,0.06311891151605675,0.0631175342281715,0.0631098067392001,0.06308478868568704,0.06302706798577475,0.06292026280473752,0.06275017906166624,0.06250651334446095,0.062183203752748925,0.06177795436576619,0.06129141527808272,0.06072632400310153,0.06008675794891536,0.05937754772668463,0.058603848763715244,0.057770846808328155
1.26,0.1085177066115372,0.10726187876246422,0.10597396405592088,0.1046424250124803,0.10325204720877958,0.10178262133683114,0.10020715315238425,0.09848956158941799,0.09658213006443948,0.09442392206447146,0.09194371746659324,0.08907520728257563,0.08579426704154672,0.08217225077224198,0.07839504985998284,0.07469566161597382,0.07126988109401891,0.0682974254478253,0.06604460211813001,0.06488938662539212,0.06488938662539212,0.06488938662539236,0.06488938662569062,0.06488938557071684,0.06488929144525982,0.06488794591940414,0.064880423456618,0.06485601951135017,0.06479953666431257,0.06469470007267578,0.06452730618086722,0.06428696057580437,0.06396746868237649,0.06356638847122281,0.06308422660461986,0.06252358839305396,0.06188843507166997,0.061183499938751024,0.06041386130850979,0.05958464794779279
1.28,0.1102382472239952,0.10898121650018933,0.10769069864072271,0.1063549085556924,0.10495834471166524,0.103480472067347,0.10189394748222658,0.10016237124001198,0.09823788103833782,0.09605989670847001,0.09355869734609332,0.0906715169067899,0.08738013223933272,0.08376193782502096,0.08000430556199442,0.07633612994602743,0.0729489466261278,0.0700210408195344,0.06781652058281797,0.0667815712385057,0.0667815712385057,0.06678157123850531,0.06678157123849715,0.06678157012948176,0.06678147771618141,0.06678016685095792,0.06677281822763928,0.06674886359078869,0.06669315929428675,0.06658934855465362,0.0664230441619337,0.06618363758857498,0.06586475120150362,0.06546382393813671,0.06498131348032699,0.06441983504526552,0.06378340034849868,0.06307681536187272,0.06230523849218735,0.06147387593677107
1.3,0.11196048625064955,0.11070198369625854,0.109408594377572,0.10806829190286597,0.1066652962652631,0.10517875893100032,0.10358100608117848,0.10183534781187462,0.09989382159748744,0.09769627350060744,0.09517457191564031,0.09226955405155746,0.0889687987285818,0.08535538256957062,0.08161777517615773,0.0779807492000795,0.07463176751254803,0.0717477081923245,0.06959035755851331,0.06849713434229891,0.06849713434229891,0.06849713434229775,0.06849713434218492,0.0684971333570662,0.06849705074745203,0.06849585560722152,0.06848904044221274,0.06846652575473511,0.06841362437517619,0.06831422985311263,0.06815395191221682,0.0679219705681989,0.06761156812036559,0.06721979243641074,0.06674671877118696,0.0661946268321391,0.06556725905472507,0.06486922331517991,0.06410554662178175,0.0632813608028595
1.32,0.11368429663542612,0.11242406250551895,0.11112754422759505,0.10978248040800065,0.10837282114535492,0.10687741655508905,0.10526828022806242,0.1035084603436098,0.10154993916169806,0.09933305724020927,0.09679135758212411,0.09386933076817647,0.09056024687008252,0.08695251215481331,0.08323534079399318,0.07962938186251371,0.07631820354267695,0.07347729770074549,0.07136601292774962,0.07037854247555723,0.07037854247555723,0.07037854247555685,0.0703785424753126,0.07037854140707772,0.07037845808258576,0.07037727561555657,0.0703705576674371,0.07034833457466404,0.07029597677472638,0.07019733039013724,0.07003787724331854,0.06980664856841098,0.06949680630614652,0.06910532835083202,0.0686322690712789,0.06807992298429028,0.06745206717127436,0.0667533510465137,0.06598884171421124,0.06516370548805495
